customer_id,acquisition_channel,total_orders,avg_order_value,total_spend,days_since_last_order,cart_abandonment_count,email_open_rate,first_purchase_date,churn_date,churned
5861,Organic,2,16.43,32.86,203,8,8.0,2026-07-12,2026-08-13,1
5862,Paid Search,13,14.27,185.51,39,6,70.8,2025-11-28,2026-05-20,1
5863,Email,10,102.58,1025.8,82,3,27.8,2026-04-20,,0
5864,Email,14,89.57,1253.98,99,3,38.7,2025-12-14,,0
5865,Paid Search,18,170.67,3072.06,70,2,56.7,2026-01-04,2026-05-03,1
5866,Paid Search,17,19.35,328.95,44,2,95.5,2026-08-13,2026-08-26,1
5867,Organic,16,40.14,642.24,63,3,54.0,2025-10-16,,0
5868,Paid Search,3,10.0,30.0,92,4,52.1,2026-05-18,,0
5869,Email,1,10.0,10.0,132,4,27.9,2026-04-20,2026-07-15,1
5870,Organic,8,19.51,156.08,146,0,69.6,2025-11-13,,0
5871,Paid Search,3,33.55,100.65,163,4,9.0,2025-10-15,2026-05-11,1
5872,Email,5,10.61,53.05,117,6,13.7,2025-10-09,,0
5873,Paid Search,1,30.23,30.23,125,3,7.2,2026-03-18,,0
5874,Paid Search,8,99.58,796.64,178,7,27.3,2026-04-26,,0
5875,Paid Search,18,82.43,1483.74,52,2,55.6,2025-11-05,,0
5876,Organic,15,16.32,244.8,69,3,50.3,2026-05-29,,0
5877,Organic,8,95.9,767.2,84,1,9.1,2026-01-09,,0
5878,Organic,8,25.68,205.44,114,5,39.9,2026-06-06,,0
5879,Organic,6,12.89,77.34,101,4,53.4,2026-06-16,,0
5880,Organic,6,34.01,204.06,88,3,36.6,2026-02-12,,0
5881,Paid Search,21,44.07,925.47,85,2,52.4,2025-10-20,,0
5882,Organic,12,26.98,323.76,21,3,49.1,2026-05-17,,0
5883,Email,6,68.18,409.08,79,3,31.3,2025-12-09,,0
5884,Organic,14,32.19,450.66,78,4,32.9,2026-08-24,,0
5885,Paid Search,13,50.54,657.02,125,3,25.6,2025-12-20,2026-04-16,1
5886,Email,3,12.99,38.97,84,4,57.5,2026-04-11,,0
5887,Organic,2,32.82,65.64,138,6,0.0,2026-08-04,2026-08-19,1
5888,Paid Search,1,12.49,12.49,162,2,17.9,2026-02-10,2026-02-26,1
5889,Email,14,24.93,349.02,54,1,89.0,2026-06-05,,0
5890,Social Media,12,137.3,1647.6,105,7,58.7,2026-01-12,,0
5891,Organic,13,26.07,338.91,37,0,93.1,2026-08-16,,0
5892,Social Media,11,16.13,177.43,87,5,56.7,2026-04-28,2026-05-14,1
5893,Social Media,5,45.62,228.1,161,3,52.5,2026-06-06,,0
5894,Paid Search,19,33.78,641.82,73,1,48.1,2026-05-09,2026-07-22,1
5895,Organic,6,33.33,199.98,116,2,30.5,2026-08-29,,0
5896,Organic,13,56.64,736.32,73,2,94.6,2026-05-20,,0
5897,Email,12,20.62,247.44,55,2,43.1,2026-07-30,,0
5898,Paid Search,2,55.57,111.14,138,2,15.0,2026-01-16,,0
5899,Organic,1,52.11,52.11,114,2,8.2,2026-03-17,,0
5900,Paid Search,6,10.0,60.0,163,2,44.5,2026-05-20,2026-06-11,1
5901,Email,6,85.11,510.66,154,5,11.2,2026-01-18,,0
5902,Organic,1,47.07,47.07,129,3,39.2,2025-10-01,2026-01-29,1
5903,Organic,17,68.2,1159.4,21,0,100.0,2026-02-15,,0
5904,Paid Search,1,20.34,20.34,130,4,27.8,2026-05-21,2026-06-17,1
5905,Social Media,7,76.74,537.18,76,3,11.5,2026-04-06,2026-04-25,1
5906,Paid Search,8,171.32,1370.56,101,4,23.2,2025-11-16,,0
5907,Email,4,10.0,40.0,130,4,40.6,2026-07-26,2026-08-10,1
5908,Organic,1,77.64,77.64,101,8,10.2,2026-05-07,,0
5909,Paid Search,14,38.08,533.12,40,0,53.4,2026-03-13,2026-06-28,1
5910,Paid Search,3,25.29,75.87,105,4,37.0,2026-01-12,,0
5911,Paid Search,5,67.09,335.45,126,2,36.5,2026-02-02,2026-06-18,1
5912,Paid Search,7,81.95,573.65,97,1,46.3,2025-12-19,2026-03-22,1
5913,Social Media,10,91.23,912.3,33,0,71.8,2025-09-22,,0
5914,Paid Search,6,29.77,178.62,136,5,45.7,2026-06-29,2026-07-29,1
5915,Social Media,9,111.75,1005.75,99,3,36.0,2026-03-09,,0
5916,Organic,11,75.36,828.96,90,1,73.7,2026-04-15,,0
5917,Social Media,19,23.3,442.7,89,2,54.3,2026-07-30,,0
5918,Paid Search,7,46.97,328.79,86,1,41.2,2026-07-16,,0
5919,Paid Search,13,48.28,627.64,49,2,73.0,2026-01-14,,0
5920,Organic,1,29.43,29.43,88,6,8.7,2026-02-26,,0
5921,Email,1,37.6,37.6,167,4,29.0,2026-05-17,,0
5922,Email,19,24.5,465.5,27,1,83.3,2025-10-04,,0
5923,Email,10,214.38,2143.8,105,1,79.2,2026-05-10,,0
5924,Email,4,69.36,277.44,78,2,29.4,2026-01-26,,0
5925,Organic,7,37.83,264.81,52,2,73.4,2025-09-05,,0
5926,Paid Search,7,10.0,70.0,69,2,53.6,2025-12-18,,0
5927,Paid Search,8,95.69,765.52,38,0,95.9,2025-12-09,,0
5928,Email,8,52.04,416.32,82,2,68.2,2026-05-20,,0
5929,Organic,11,13.0,143.0,100,3,42.7,2025-10-02,,0
5930,Organic,5,16.69,83.45,107,4,24.3,2026-03-14,,0
5931,Social Media,21,32.94,691.74,0,1,68.8,2026-05-13,2026-08-03,1
5932,Organic,14,50.75,710.5,71,1,52.2,2025-12-04,,0
5933,Social Media,17,60.95,1036.15,0,1,88.3,2026-02-19,,0
5934,Organic,12,47.08,564.96,90,3,21.8,2026-07-15,,0
5935,Social Media,9,67.72,609.48,69,3,68.7,2026-08-24,,0
5936,Email,13,26.92,349.96,57,0,64.2,2026-07-18,,0
5937,Social Media,14,39.14,547.96,85,2,71.7,2026-07-04,2026-08-16,1
5938,Organic,19,84.8,1611.2,75,1,43.5,2026-06-11,,0
5939,Organic,9,70.9,638.1,117,1,58.9,2026-04-27,,0
5940,Organic,13,46.43,603.59,36,3,96.3,2026-06-06,,0
5941,Organic,13,57.99,753.87,77,3,72.4,2025-10-06,,0
5942,Social Media,10,27.19,271.9,102,5,90.6,2025-09-14,,0
5943,Paid Search,17,10.0,170.0,0,0,92.7,2025-09-11,,0
5944,Organic,12,113.25,1359.0,60,3,68.3,2026-07-05,,0
5945,Organic,13,29.86,388.18,34,3,83.0,2026-02-18,,0
5946,Email,12,31.15,373.8,94,3,66.5,2026-07-24,,0
5947,Organic,7,183.39,1283.73,21,0,43.7,2025-12-16,,0
5948,Paid Search,3,10.0,30.0,159,11,0.0,2026-07-12,2026-07-23,1
5949,Paid Search,15,30.85,462.75,25,0,74.7,2026-05-18,,0
5950,Organic,15,93.4,1401.0,147,6,39.9,2026-06-18,,0
5951,Email,9,142.29,1280.61,105,5,34.9,2026-03-09,,0
5952,Organic,14,65.1,911.4,50,2,83.5,2026-04-19,,0
5953,Social Media,1,84.97,84.97,104,2,34.4,2026-02-15,2026-04-25,1
5954,Social Media,20,39.52,790.4,39,1,65.2,2026-06-21,,0
5955,Email,6,10.0,60.0,72,2,49.4,2026-02-27,2026-07-31,1
5956,Social Media,3,78.3,234.9,80,7,2.7,2026-07-30,,0
5957,Social Media,12,38.27,459.24,112,2,40.2,2026-08-16,,0
5958,Paid Search,12,33.19,398.28,55,3,56.2,2026-07-13,,0
5959,Paid Search,11,29.62,325.82,98,0,29.9,2026-05-26,,0
5960,Social Media,9,51.47,463.23,98,2,66.7,2025-11-16,2026-03-12,1
5961,Social Media,13,65.67,853.71,78,2,70.6,2026-05-03,,0
5962,Paid Search,11,44.91,494.01,33,2,70.2,2026-02-23,2026-05-28,1
5963,Organic,7,67.66,473.62,129,4,38.4,2025-12-27,,0
5964,Organic,15,10.0,150.0,41,0,73.4,2025-12-02,,0
5965,Paid Search,20,29.52,590.4,6,0,71.9,2026-01-30,,0
5966,Organic,15,14.27,214.05,23,1,95.9,2026-06-28,,0
5967,Paid Search,4,17.78,71.12,125,5,44.7,2026-01-02,,0
5968,Organic,11,52.03,572.33,74,1,96.4,2026-05-12,,0
5969,Social Media,12,46.31,555.72,81,1,59.8,2026-01-28,2026-03-24,1
5970,Social Media,1,18.68,18.68,109,5,8.4,2025-09-07,,0
5971,Social Media,1,35.74,35.74,91,5,30.8,2026-08-05,,0
5972,Social Media,9,48.51,436.59,132,4,35.5,2026-07-31,,0
5973,Organic,16,64.96,1039.36,42,1,71.4,2026-06-01,,0
5974,Organic,10,72.38,723.8,25,1,100.0,2026-03-24,,0
5975,Social Media,6,10.0,60.0,178,2,28.1,2026-03-10,,0
5976,Email,11,10.0,110.0,60,2,51.3,2026-05-16,,0
5977,Social Media,1,10.19,10.19,158,5,0.0,2025-10-07,2026-01-27,1
5978,Social Media,16,10.0,160.0,6,2,62.6,2026-08-29,,0
5979,Social Media,3,116.8,350.4,56,4,37.0,2026-02-14,2026-04-27,1
5980,Social Media,2,33.06,66.12,123,4,58.4,2026-02-11,,0
5981,Social Media,7,10.97,76.79,78,0,69.4,2025-11-24,,0
5982,Social Media,10,42.03,420.3,93,2,74.6,2026-02-12,,0
5983,Organic,5,10.0,50.0,76,0,73.3,2026-07-13,,0
5984,Organic,9,18.73,168.57,201,4,19.2,2026-05-07,,0
5985,Paid Search,8,35.26,282.08,58,1,33.4,2026-06-29,,0
5986,Paid Search,4,10.0,40.0,119,3,16.3,2026-03-12,2026-06-08,1
5987,Social Media,4,28.73,114.92,117,5,0.0,2025-10-02,2026-02-17,1
5988,Paid Search,9,47.1,423.9,106,3,34.9,2026-04-10,,0
5989,Organic,13,71.26,926.38,86,2,47.0,2026-04-20,,0
5990,Social Media,1,55.31,55.31,104,5,24.2,2026-03-15,2026-06-08,1
5991,Organic,3,77.8,233.4,74,6,52.4,2026-07-02,,0
5992,Email,1,41.29,41.29,176,6,2.4,2025-10-26,,0
5993,Organic,15,77.21,1158.15,64,1,89.5,2026-01-01,,0
5994,Paid Search,1,35.37,35.37,85,4,16.5,2025-12-14,2026-02-18,1
5995,Paid Search,3,79.36,238.08,79,5,45.3,2026-04-26,2026-07-20,1
5996,Organic,9,23.87,214.83,133,2,30.2,2026-05-21,,0
5997,Organic,12,44.99,539.88,21,1,100.0,2026-03-11,,0
5998,Organic,1,145.94,145.94,154,5,8.7,2026-06-05,,0
5999,Paid Search,20,41.15,823.0,42,1,100.0,2026-08-24,,0
6000,Paid Search,11,74.99,824.89,8,2,57.6,2025-12-10,,0
