user_id,subscription_tier,monthly_revenue,listening_hours,playlist_saves,concerts_attended,merchandise_spend,days_since_last_activity,signup_date,churn_date,churned
2940,Free,0.0,46.3,36,5,205.03,6,2025-11-21,,0
2941,Free,0.0,40.5,22,1,199.48,46,2026-04-24,,0
2942,Student,9.99,36.9,38,5,210.61,18,2026-04-08,,0
2943,Free,0.0,53.9,46,1,306.14,13,2025-11-19,,0
2944,Free,0.0,37.7,26,0,194.25,40,2026-07-31,,0
2945,Free,0.0,42.4,25,2,311.34,14,2026-03-27,,0
2946,Premium,18.99,38.7,27,1,132.63,29,2026-05-22,,0
2947,Free,0.0,27.9,29,2,288.67,9,2026-03-08,,0
2948,Free,0.0,9.2,3,0,180.09,82,2026-02-02,,0
2949,Student,9.99,51.6,31,3,284.71,0,2026-03-28,,0
2950,Free,0.0,41.1,5,0,97.47,57,2025-09-03,2025-12-11,1
2951,Premium,18.99,29.5,17,2,74.82,43,2025-10-02,2026-04-26,1
2952,Free,0.0,49.7,43,3,341.05,5,2026-07-10,,0
2953,Premium,18.99,6.8,17,1,182.02,31,2026-01-09,,0
2954,Premium,18.99,63.3,46,0,216.86,0,2026-05-05,,0
2955,Premium,18.99,22.7,22,0,172.0,46,2025-12-14,,0
2956,Premium,18.99,12.9,17,1,123.58,36,2026-03-07,2026-05-24,1
2957,Premium,18.99,38.1,21,1,200.86,5,2025-09-17,,0
2958,Student,9.99,38.4,14,0,216.55,37,2025-09-21,,0
2959,Student,9.99,35.4,15,1,181.87,26,2026-08-11,,0
2960,Premium,18.99,28.5,14,2,131.84,45,2026-07-23,,0
2961,Student,9.99,43.5,10,2,268.07,19,2026-08-23,,0
2962,Student,9.99,34.3,14,3,237.52,30,2025-11-15,,0
2963,Free,0.0,23.2,24,0,60.22,48,2026-06-09,,0
2964,Free,0.0,48.4,32,0,220.74,5,2025-12-11,2026-08-03,1
2965,Free,0.0,63.0,32,2,136.62,0,2026-05-02,,0
2966,Free,0.0,49.7,36,1,286.66,10,2026-05-12,,0
2967,Student,9.99,14.7,2,0,199.94,30,2026-01-23,,0
2968,Free,0.0,37.6,28,3,177.36,33,2025-11-22,,0
2969,Student,9.99,36.0,28,4,151.58,33,2026-02-06,2026-07-04,1
2970,Premium,18.99,0.0,5,0,27.65,43,2026-02-03,2026-04-14,1
2971,Student,9.99,0.0,0,0,52.42,45,2025-12-06,2026-01-30,1
2972,Premium,18.99,26.7,9,2,103.85,51,2026-06-30,,0
2973,Free,0.0,47.6,31,3,107.02,27,2026-01-27,2026-02-20,1
2974,Free,0.0,36.9,35,1,231.12,17,2026-05-19,,0
2975,Premium,18.99,19.3,2,0,28.23,56,2026-07-06,,0
2976,Premium,18.99,37.7,44,2,249.83,50,2026-05-04,,0
2977,Premium,18.99,4.9,0,0,54.53,75,2026-06-22,2026-07-26,1
2978,Premium,18.99,50.9,30,3,208.8,0,2026-05-06,,0
2979,Premium,18.99,14.6,11,1,140.15,34,2026-08-23,2026-08-25,1
2980,Premium,18.99,10.4,7,0,91.94,42,2025-12-02,,0
2981,Premium,18.99,25.0,15,4,220.04,44,2026-04-26,,0
2982,Premium,18.99,34.6,29,1,149.61,17,2026-01-02,,0
2983,Free,0.0,21.7,31,5,209.07,25,2025-12-01,,0
2984,Free,0.0,25.8,9,0,39.98,34,2025-11-05,,0
2985,Free,0.0,29.5,15,4,225.33,23,2026-08-03,2026-08-14,1
2986,Student,9.99,14.6,16,2,166.83,41,2026-02-26,2026-04-10,1
2987,Premium,18.99,11.6,9,0,119.93,56,2026-04-01,2026-04-23,1
2988,Free,0.0,29.7,22,1,257.85,20,2026-04-26,,0
2989,Free,0.0,41.1,24,1,184.15,44,2025-11-10,,0
2990,Premium,18.99,3.7,8,0,151.87,60,2026-08-07,,0
2991,Free,0.0,16.3,21,0,264.85,17,2026-05-10,,0
2992,Premium,18.99,4.5,4,1,0.0,61,2025-11-15,,0
2993,Free,0.0,49.2,40,4,200.65,0,2026-04-09,,0
2994,Free,0.0,3.5,26,1,0.0,68,2026-08-04,2026-08-09,1
2995,Student,9.99,13.2,19,5,209.73,58,2026-06-29,2026-07-25,1
2996,Free,0.0,29.9,19,2,34.96,37,2026-05-13,,0
2997,Free,0.0,43.8,36,4,132.45,0,2026-06-02,,0
2998,Free,0.0,0.0,0,1,0.0,56,2025-12-30,2026-03-31,1
2999,Free,0.0,64.6,42,1,153.07,0,2026-06-30,,0
3000,Free,0.0,39.2,33,3,246.45,16,2025-11-26,,0
