player_id,platform,monetization_tier,sessions_per_week,avg_session_minutes,levels_completed,in_game_purchases,guild_member,days_since_last_session,first_session_date,churn_date,churned
6581,Mobile,Free-to-Play,4.8,9.8,31,0.0,0,34,2026-08-15,2026-09-01,1
6582,Console,Free-to-Play,6.1,29.9,32,0.0,1,41,2026-01-05,,0
6583,Mobile,Free-to-Play,8.7,25.4,59,0.0,0,36,2026-07-03,,0
6584,Mobile,Free-to-Play,8.8,18.1,67,0.0,0,20,2026-07-08,,0
6585,PC,Free-to-Play,1.7,18.3,65,0.0,1,35,2026-05-23,,0
6586,PC,Free-to-Play,11.5,17.3,70,0.0,1,7,2025-12-10,,0
6587,Mobile,Free-to-Play,3.8,33.5,39,0.0,1,24,2026-08-09,,0
6588,PC,Free-to-Play,4.6,38.0,33,0.0,0,22,2026-04-12,,0
6589,PC,Free-to-Play,6.7,18.0,50,0.0,0,18,2026-07-24,,0
6590,Console,Free-to-Play,7.7,14.7,52,0.0,0,27,2025-10-29,,0
6591,Mobile,Occasional Spender,8.5,38.9,56,27.21,0,4,2025-11-26,,0
6592,Mobile,Free-to-Play,9.4,41.2,56,0.0,0,14,2026-07-30,,0
6593,Mobile,Occasional Spender,7.9,22.9,22,3.26,0,19,2026-05-24,,0
6594,Console,Free-to-Play,2.4,11.9,16,0.0,0,46,2026-03-16,2026-03-26,1
6595,Console,Free-to-Play,8.3,27.2,51,0.0,0,20,2026-03-18,,0
6596,PC,Occasional Spender,7.4,29.8,45,4.31,1,3,2026-07-01,,0
6597,Mobile,Occasional Spender,4.6,34.7,31,23.78,0,43,2026-03-14,,0
6598,Mobile,Free-to-Play,10.7,24.8,38,0.0,0,17,2025-10-18,2025-10-31,1
6599,PC,Free-to-Play,7.6,35.7,24,0.0,0,22,2026-06-12,2026-06-15,1
6600,Mobile,Free-to-Play,7.1,37.1,52,0.0,0,21,2026-07-17,,0
6601,PC,Free-to-Play,7.8,25.7,51,0.0,1,23,2026-04-13,,0
6602,Console,Occasional Spender,6.3,0.0,16,26.01,0,30,2026-03-07,,0
6603,Mobile,Free-to-Play,11.6,18.6,36,0.0,1,45,2026-05-20,,0
6604,Mobile,Free-to-Play,9.4,18.6,31,0.0,0,42,2026-07-24,,0
6605,Mobile,Free-to-Play,8.1,31.3,52,0.0,1,0,2026-07-31,,0
6606,Mobile,Free-to-Play,7.4,25.6,67,0.0,0,14,2025-11-13,,0
6607,PC,Free-to-Play,7.7,38.8,64,0.0,0,24,2026-07-14,,0
6608,Mobile,Free-to-Play,4.8,31.1,42,0.0,1,24,2026-05-21,,0
6609,Mobile,Occasional Spender,4.1,22.4,23,9.94,0,46,2025-11-26,,0
6610,Mobile,Free-to-Play,3.4,15.5,18,0.0,1,43,2026-01-27,,0
6611,Mobile,Free-to-Play,6.1,1.0,26,0.0,0,25,2026-08-22,,0
6612,PC,Free-to-Play,3.7,30.3,56,0.0,0,21,2026-06-30,2026-07-12,1
6613,PC,Free-to-Play,0.0,24.2,22,0.0,1,60,2026-03-13,2026-03-30,1
6614,PC,Free-to-Play,4.8,20.0,24,0.0,0,17,2026-04-25,,0
6615,PC,Free-to-Play,1.7,19.0,39,0.0,0,33,2025-09-05,,0
6616,Mobile,Whale,4.6,26.8,32,306.41,0,14,2026-07-21,,0
6617,PC,Whale,8.5,33.0,61,489.01,0,17,2026-08-22,,0
6618,Mobile,Occasional Spender,4.5,30.5,38,10.95,0,34,2026-02-11,,0
6619,Console,Occasional Spender,4.5,15.8,11,12.65,0,33,2025-09-15,,0
6620,Mobile,Free-to-Play,8.3,40.9,61,0.0,1,9,2026-08-30,,0
6621,Mobile,Free-to-Play,4.9,28.5,45,0.0,1,9,2025-11-02,,0
6622,Mobile,Free-to-Play,3.6,16.9,0,0.0,0,48,2025-09-03,,0
6623,PC,Occasional Spender,5.7,17.6,15,12.92,0,33,2026-04-02,,0
6624,Mobile,Free-to-Play,8.4,9.3,5,0.0,1,29,2026-04-02,,0
6625,Console,Free-to-Play,8.0,19.7,82,0.0,0,27,2025-09-03,,0
6626,Mobile,Free-to-Play,5.9,19.7,39,0.0,0,29,2026-01-14,,0
6627,Console,Free-to-Play,2.7,11.8,23,0.0,0,46,2026-02-13,2026-02-19,1
6628,PC,Free-to-Play,6.2,13.6,37,0.0,0,34,2026-05-19,,0
6629,Mobile,Free-to-Play,10.5,38.2,73,0.0,0,12,2025-09-25,,0
6630,Mobile,Free-to-Play,11.7,40.5,71,0.0,0,18,2026-05-31,,0
6631,Mobile,Free-to-Play,1.2,34.1,16,0.0,1,15,2026-04-10,,0
6632,Console,Occasional Spender,6.5,40.5,67,12.5,1,19,2025-10-27,,0
6633,Console,Free-to-Play,9.2,18.1,74,0.0,1,25,2026-02-26,,0
6634,Mobile,Free-to-Play,4.9,7.0,32,0.0,0,21,2025-11-28,,0
6635,Mobile,Free-to-Play,3.8,20.2,39,0.0,1,18,2025-09-02,2025-09-22,1
6636,Mobile,Free-to-Play,3.6,26.7,0,0.0,0,13,2026-01-09,2026-02-10,1
6637,Mobile,Occasional Spender,11.6,33.4,45,44.78,1,12,2026-07-03,,0
6638,PC,Free-to-Play,8.7,34.2,78,0.0,0,18,2025-11-30,,0
6639,Mobile,Occasional Spender,0.0,1.4,26,4.48,0,50,2026-01-25,,0
6640,Mobile,Free-to-Play,6.1,19.7,37,0.0,0,14,2026-06-29,2026-07-24,1
6641,Console,Free-to-Play,4.8,0.4,23,0.0,0,41,2026-07-22,,0
6642,PC,Whale,8.6,56.9,88,415.52,0,9,2025-09-25,,0
6643,PC,Free-to-Play,5.8,30.4,69,0.0,0,21,2026-07-24,,0
6644,Mobile,Occasional Spender,6.2,34.8,37,18.04,0,22,2026-03-19,,0
6645,Console,Free-to-Play,10.9,23.5,85,0.0,1,10,2025-09-06,,0
6646,PC,Free-to-Play,3.4,33.7,33,0.0,0,18,2025-10-18,,0
6647,PC,Free-to-Play,4.9,34.1,37,0.0,0,9,2025-10-29,,0
6648,Mobile,Free-to-Play,6.9,40.2,50,0.0,0,18,2025-12-06,,0
6649,Console,Occasional Spender,9.8,35.1,55,3.21,0,1,2026-03-10,2026-04-14,1
6650,PC,Free-to-Play,7.1,46.7,50,0.0,1,5,2026-05-19,,0
6651,Console,Free-to-Play,9.4,14.4,64,0.0,0,24,2025-10-08,,0
6652,PC,Free-to-Play,9.7,35.6,46,0.0,0,31,2026-02-05,2026-03-02,1
6653,PC,Free-to-Play,7.1,25.1,42,0.0,1,29,2026-04-09,,0
6654,PC,Free-to-Play,7.5,12.6,41,0.0,0,19,2025-09-13,,0
6655,Console,Whale,7.2,44.0,9,860.62,0,16,2026-04-18,,0
6656,Mobile,Free-to-Play,9.5,53.9,40,0.0,1,5,2026-08-18,,0
6657,Mobile,Free-to-Play,4.6,8.7,47,0.0,0,25,2026-01-24,,0
6658,PC,Free-to-Play,2.0,18.8,18,0.0,0,24,2026-03-29,,0
6659,PC,Free-to-Play,0.0,9.2,0,0.0,0,56,2026-01-16,2026-02-07,1
6660,PC,Free-to-Play,4.9,24.1,56,0.0,1,34,2026-01-17,2026-01-17,1
6661,PC,Occasional Spender,9.3,47.7,57,31.53,0,25,2026-01-14,,0
6662,PC,Free-to-Play,5.9,48.8,44,0.0,0,20,2026-04-29,,0
6663,PC,Occasional Spender,6.1,24.9,28,38.65,0,30,2026-05-31,,0
6664,Mobile,Free-to-Play,0.8,33.9,45,0.0,0,24,2026-05-07,,0
6665,Console,Free-to-Play,2.1,27.4,55,0.0,0,35,2025-09-13,2025-09-18,1
6666,Mobile,Occasional Spender,7.1,28.9,67,16.14,0,15,2025-12-01,,0
6667,PC,Occasional Spender,2.7,15.0,13,49.2,1,24,2026-04-10,,0
6668,Console,Occasional Spender,8.7,39.6,53,6.42,0,32,2025-10-01,,0
6669,Mobile,Free-to-Play,4.6,10.7,39,0.0,1,28,2025-11-25,,0
6670,Mobile,Whale,5.3,8.3,22,52.28,0,31,2026-02-16,2026-02-25,1
6671,Mobile,Occasional Spender,6.8,27.3,44,29.08,0,27,2025-11-12,,0
6672,PC,Occasional Spender,3.4,20.3,24,5.83,1,28,2025-09-19,,0
6673,Mobile,Free-to-Play,5.2,0.1,0,0.0,0,42,2026-02-05,2026-03-02,1
6674,Mobile,Whale,0.0,0.5,7,152.71,1,25,2026-07-26,,0
6675,Console,Free-to-Play,8.0,29.6,52,0.0,0,23,2026-03-27,,0
6676,Mobile,Occasional Spender,12.7,28.0,70,8.91,0,8,2026-06-09,,0
6677,PC,Free-to-Play,5.9,35.1,22,0.0,0,39,2025-12-19,,0
6678,PC,Occasional Spender,7.5,34.2,61,0.58,0,6,2026-07-30,2026-08-15,1
6679,Mobile,Occasional Spender,6.7,24.3,27,19.12,0,20,2026-03-14,2026-05-22,1
6680,Mobile,Free-to-Play,4.5,26.2,70,0.0,0,31,2026-03-26,2026-04-05,1
6681,Console,Free-to-Play,7.4,47.6,74,0.0,0,6,2026-04-13,,0
6682,PC,Free-to-Play,6.0,31.8,59,0.0,0,21,2026-01-15,,0
6683,Mobile,Occasional Spender,6.0,30.3,50,16.26,1,30,2026-02-13,,0
6684,PC,Occasional Spender,3.8,33.9,34,1.05,0,25,2026-06-19,2026-06-22,1
6685,PC,Occasional Spender,8.9,48.0,62,41.87,0,38,2025-11-12,,0
6686,Mobile,Occasional Spender,5.1,23.7,57,30.24,0,20,2026-03-21,,0
6687,PC,Free-to-Play,4.7,25.9,19,0.0,0,39,2026-07-05,,0
6688,Mobile,Free-to-Play,0.0,5.6,17,0.0,0,39,2025-12-25,2026-01-22,1
6689,Mobile,Free-to-Play,3.9,19.4,38,0.0,0,35,2026-04-10,,0
6690,Console,Occasional Spender,1.9,18.4,1,10.43,0,22,2026-01-10,2026-02-02,1
6691,Mobile,Free-to-Play,3.8,3.9,31,0.0,0,14,2025-11-29,,0
6692,Mobile,Occasional Spender,6.7,24.2,52,17.83,0,19,2026-01-14,,0
6693,Mobile,Whale,5.5,20.7,0,318.29,1,26,2025-09-22,,0
6694,PC,Free-to-Play,5.4,8.5,2,0.0,0,33,2026-01-22,,0
6695,PC,Occasional Spender,7.9,33.9,40,21.99,0,20,2026-04-14,,0
6696,Console,Free-to-Play,6.3,26.8,52,0.0,0,24,2025-09-05,,0
6697,Mobile,Free-to-Play,7.0,27.5,60,0.0,1,5,2026-02-25,,0
6698,PC,Free-to-Play,8.6,33.8,68,0.0,0,29,2025-12-14,,0
6699,PC,Free-to-Play,7.8,41.5,63,0.0,1,27,2026-05-03,,0
6700,Mobile,Free-to-Play,3.8,10.5,6,0.0,1,56,2025-10-04,2025-11-01,1
6701,Mobile,Free-to-Play,6.7,23.8,5,0.0,0,52,2025-09-22,,0
6702,Console,Free-to-Play,4.0,24.9,35,0.0,0,25,2025-09-18,,0
6703,Mobile,Free-to-Play,3.6,3.6,46,0.0,1,25,2026-04-12,,0
6704,PC,Free-to-Play,6.9,27.2,66,0.0,0,20,2025-10-22,,0
6705,PC,Free-to-Play,0.0,0.0,24,0.0,0,35,2025-12-29,2026-01-21,1
6706,Mobile,Occasional Spender,4.1,26.5,44,6.93,0,12,2026-07-28,,0
6707,Console,Free-to-Play,10.9,37.6,70,0.0,0,26,2025-10-01,,0
6708,Console,Free-to-Play,7.0,45.4,65,0.0,0,8,2026-02-19,,0
6709,Mobile,Whale,12.6,39.8,83,107.75,0,0,2026-02-18,2026-02-22,1
6710,PC,Occasional Spender,2.2,22.2,11,50.84,0,32,2026-04-14,,0
6711,Mobile,Free-to-Play,11.2,6.2,38,0.0,0,24,2025-10-24,2025-11-14,1
6712,PC,Occasional Spender,2.4,14.4,20,10.33,1,33,2026-07-27,,0
6713,Mobile,Free-to-Play,4.2,2.9,42,0.0,0,31,2026-04-13,,0
6714,Mobile,Occasional Spender,4.1,20.3,27,12.27,0,36,2026-02-07,,0
6715,Mobile,Free-to-Play,7.2,49.5,54,0.0,1,1,2026-06-21,,0
6716,Mobile,Free-to-Play,12.1,43.7,30,0.0,0,12,2026-06-15,,0
6717,Mobile,Free-to-Play,10.8,42.7,73,0.0,1,2,2026-01-19,,0
6718,Mobile,Occasional Spender,10.4,27.5,71,12.25,0,29,2026-01-31,,0
6719,Console,Free-to-Play,1.7,8.8,47,0.0,0,24,2025-11-06,2025-11-22,1
6720,Mobile,Free-to-Play,8.2,26.5,56,0.0,0,19,2025-11-06,,0
6721,Mobile,Free-to-Play,2.4,29.0,44,0.0,0,40,2026-08-25,,0
6722,Mobile,Occasional Spender,7.4,44.3,82,9.04,0,17,2026-04-10,,0
6723,PC,Free-to-Play,6.8,7.5,51,0.0,0,37,2025-10-26,,0
6724,Mobile,Free-to-Play,9.5,34.7,70,0.0,1,0,2025-09-19,,0
6725,PC,Free-to-Play,9.5,15.9,52,0.0,0,15,2026-07-28,,0
6726,PC,Occasional Spender,9.8,38.1,50,22.77,0,19,2025-11-25,2025-12-27,1
6727,Mobile,Free-to-Play,5.7,6.4,25,0.0,1,35,2026-06-08,,0
6728,Console,Occasional Spender,8.3,5.1,26,49.71,1,31,2025-11-11,,0
6729,Mobile,Free-to-Play,2.3,27.8,11,0.0,0,40,2026-03-22,,0
6730,PC,Free-to-Play,6.7,16.6,1,0.0,1,47,2026-07-22,,0
6731,Mobile,Free-to-Play,10.2,22.8,40,0.0,0,35,2026-06-18,,0
6732,PC,Free-to-Play,7.4,53.2,69,0.0,1,17,2025-09-22,,0
6733,Console,Free-to-Play,2.8,32.7,47,0.0,0,41,2025-11-24,,0
6734,Mobile,Free-to-Play,0.0,4.5,61,0.0,0,34,2026-08-19,,0
6735,Mobile,Occasional Spender,3.4,22.2,17,36.6,0,17,2025-09-19,,0
6736,Mobile,Free-to-Play,14.3,32.0,69,0.0,0,9,2025-10-27,,0
6737,Mobile,Free-to-Play,3.7,26.4,44,0.0,1,35,2026-02-13,,0
6738,Console,Free-to-Play,8.1,39.0,80,0.0,0,22,2026-08-21,,0
6739,PC,Free-to-Play,4.4,26.6,50,0.0,0,20,2026-03-26,,0
6740,PC,Free-to-Play,2.3,6.7,54,0.0,0,31,2026-07-03,2026-07-23,1
6741,Console,Free-to-Play,6.1,15.4,27,0.0,0,20,2026-04-20,,0
6742,Console,Free-to-Play,4.9,18.5,59,0.0,1,39,2026-05-08,,0
6743,Console,Free-to-Play,9.0,3.7,44,0.0,0,35,2025-12-14,,0
6744,Mobile,Occasional Spender,10.2,30.2,45,8.83,0,11,2025-12-05,,0
6745,Mobile,Free-to-Play,11.2,38.5,65,0.0,1,31,2026-06-29,,0
6746,Mobile,Occasional Spender,4.1,17.5,8,7.03,0,40,2025-10-07,,0
6747,Mobile,Free-to-Play,7.4,23.8,90,0.0,1,0,2025-12-30,,0
6748,Mobile,Occasional Spender,5.6,26.3,55,95.15,0,17,2025-12-31,,0
6749,Mobile,Free-to-Play,0.0,0.0,27,0.0,0,71,2025-11-21,2025-11-29,1
6750,Mobile,Free-to-Play,7.6,22.0,34,0.0,0,46,2025-12-09,,0
6751,Mobile,Occasional Spender,8.7,37.0,36,18.4,1,18,2025-11-17,,0
6752,Mobile,Free-to-Play,7.2,13.8,71,0.0,1,13,2026-05-18,2026-05-22,1
6753,Mobile,Free-to-Play,1.8,0.9,12,0.0,0,56,2025-12-24,2026-01-02,1
6754,Mobile,Occasional Spender,8.4,34.9,46,27.01,1,6,2025-09-09,,0
6755,Mobile,Free-to-Play,2.6,30.2,54,0.0,0,39,2025-11-29,2026-02-16,1
6756,PC,Free-to-Play,6.4,24.1,68,0.0,0,20,2026-04-05,2026-04-07,1
6757,PC,Free-to-Play,1.8,23.1,13,0.0,0,45,2026-01-13,,0
6758,Mobile,Free-to-Play,10.0,40.5,50,0.0,0,12,2025-10-02,,0
6759,Mobile,Whale,2.7,31.7,33,895.48,1,28,2026-01-04,,0
6760,Mobile,Free-to-Play,6.5,32.1,16,0.0,1,35,2025-11-20,,0
6761,Mobile,Free-to-Play,15.3,57.8,65,0.0,0,0,2025-10-11,,0
6762,Mobile,Free-to-Play,5.2,5.2,57,0.0,0,53,2026-04-19,,0
6763,Console,Occasional Spender,8.3,30.1,40,2.99,0,14,2026-05-01,,0
6764,Mobile,Occasional Spender,8.8,39.9,37,65.46,0,9,2026-04-28,,0
6765,Mobile,Free-to-Play,14.9,51.9,61,0.0,0,13,2026-04-19,,0
6766,PC,Whale,3.5,2.0,33,192.7,0,51,2025-12-26,2026-01-01,1
6767,PC,Free-to-Play,6.8,25.6,4,0.0,0,26,2026-03-07,,0
6768,Mobile,Occasional Spender,1.4,6.3,14,4.03,0,34,2025-09-22,,0
6769,Mobile,Free-to-Play,3.0,36.9,70,0.0,0,21,2025-12-24,2025-12-28,1
6770,Console,Free-to-Play,2.2,5.5,65,0.0,0,19,2025-12-29,2026-01-15,1
6771,Mobile,Free-to-Play,9.9,17.4,53,0.0,0,25,2025-09-19,,0
6772,PC,Whale,4.4,7.8,66,35.09,0,21,2025-10-23,,0
6773,PC,Occasional Spender,7.5,22.4,57,7.18,1,31,2026-08-20,2026-09-01,1
6774,Mobile,Free-to-Play,10.0,56.2,58,0.0,0,16,2025-09-13,,0
6775,PC,Free-to-Play,6.7,15.9,43,0.0,0,39,2025-10-14,,0
6776,Mobile,Free-to-Play,0.4,7.2,38,0.0,0,39,2026-05-03,,0
6777,Mobile,Free-to-Play,1.8,19.7,6,0.0,1,28,2026-06-07,,0
6778,Mobile,Free-to-Play,6.8,20.9,48,0.0,0,27,2026-02-16,,0
6779,Console,Free-to-Play,3.1,17.9,31,0.0,0,34,2025-09-01,,0
6780,Mobile,Free-to-Play,2.6,25.1,39,0.0,0,29,2026-01-21,,0
6781,Mobile,Free-to-Play,9.4,8.6,31,0.0,0,25,2026-02-01,,0
6782,Console,Occasional Spender,7.6,34.9,67,27.01,0,16,2026-06-13,,0
6783,Mobile,Free-to-Play,3.3,29.0,43,0.0,0,15,2025-10-08,,0
6784,Console,Free-to-Play,6.6,36.4,65,0.0,0,16,2025-11-13,,0
6785,PC,Free-to-Play,12.4,47.6,69,0.0,0,22,2026-08-11,,0
6786,PC,Free-to-Play,0.0,12.8,14,0.0,0,29,2026-05-28,,0
6787,PC,Free-to-Play,8.5,24.5,25,0.0,0,36,2025-10-14,2025-11-16,1
6788,PC,Occasional Spender,3.9,30.7,34,54.72,1,12,2025-12-16,,0
6789,Mobile,Free-to-Play,6.4,15.8,42,0.0,0,12,2026-04-06,2026-04-09,1
6790,Console,Free-to-Play,5.8,21.6,39,0.0,0,6,2026-02-21,2026-03-10,1
6791,Console,Occasional Spender,6.8,5.7,26,5.83,0,43,2026-07-16,2026-07-18,1
6792,Console,Free-to-Play,4.2,1.8,32,0.0,0,40,2025-10-30,2025-11-22,1
6793,PC,Free-to-Play,5.6,31.7,66,0.0,1,31,2026-01-13,,0
6794,PC,Occasional Spender,1.9,20.5,8,16.73,0,50,2026-02-26,,0
6795,PC,Free-to-Play,9.1,26.4,47,0.0,1,21,2026-01-20,,0
6796,Mobile,Free-to-Play,9.5,38.1,77,0.0,0,5,2026-01-29,,0
6797,Mobile,Occasional Spender,5.9,11.8,34,64.56,0,22,2026-03-26,,0
6798,PC,Occasional Spender,6.3,13.4,39,38.87,0,31,2026-06-26,,0
6799,PC,Free-to-Play,1.7,39.7,44,0.0,0,42,2026-03-09,,0
6800,Mobile,Free-to-Play,4.9,11.5,48,0.0,0,17,2025-11-10,2025-12-26,1
6801,Mobile,Occasional Spender,3.9,0.0,0,17.25,1,52,2026-08-12,2026-09-01,1
6802,PC,Free-to-Play,5.1,27.6,66,0.0,0,4,2026-04-07,,0
6803,Mobile,Free-to-Play,4.5,13.3,13,0.0,0,42,2025-11-05,,0
6804,Console,Free-to-Play,8.2,37.0,79,0.0,0,15,2026-02-01,,0
6805,PC,Occasional Spender,4.5,39.0,14,17.62,1,27,2026-08-22,,0
6806,Mobile,Free-to-Play,10.1,18.8,52,0.0,1,21,2025-10-27,,0
6807,Mobile,Free-to-Play,0.0,0.9,9,0.0,0,35,2026-08-12,2026-08-27,1
6808,PC,Free-to-Play,2.4,31.5,0,0.0,0,37,2026-03-10,2026-03-16,1
6809,Mobile,Free-to-Play,9.4,33.0,52,0.0,0,24,2026-07-21,,0
6810,Console,Occasional Spender,11.0,32.1,14,0.53,0,32,2026-05-23,,0
6811,Mobile,Free-to-Play,10.8,13.3,30,0.0,1,43,2026-04-10,,0
6812,Mobile,Free-to-Play,9.2,45.4,77,0.0,0,13,2026-05-27,,0
6813,Mobile,Occasional Spender,6.1,26.5,25,1.31,0,22,2025-10-16,2025-11-12,1
6814,PC,Free-to-Play,8.9,27.6,32,0.0,1,11,2026-02-06,,0
6815,Console,Free-to-Play,6.3,6.0,33,0.0,1,52,2026-04-22,,0
6816,Console,Free-to-Play,8.0,28.0,44,0.0,1,34,2026-05-17,,0
6817,Mobile,Occasional Spender,9.9,45.1,45,25.08,1,26,2026-03-03,,0
6818,Console,Occasional Spender,7.9,14.6,64,34.56,0,22,2026-04-30,,0
6819,Mobile,Occasional Spender,8.3,18.2,29,21.55,0,28,2025-11-10,2025-11-18,1
6820,PC,Free-to-Play,6.3,25.9,50,0.0,0,26,2026-06-07,,0
6821,Console,Free-to-Play,5.5,19.8,55,0.0,0,18,2025-12-23,,0
6822,Mobile,Free-to-Play,7.0,31.0,37,0.0,0,16,2026-03-22,,0
6823,Console,Whale,2.0,28.3,60,8.64,0,19,2026-05-27,,0
6824,Mobile,Free-to-Play,0.0,15.4,16,0.0,0,37,2026-03-14,2026-05-05,1
6825,Mobile,Free-to-Play,5.7,26.0,58,0.0,0,36,2026-07-19,,0
6826,PC,Occasional Spender,9.7,41.4,82,23.44,0,17,2026-02-21,,0
6827,Console,Free-to-Play,2.6,15.1,13,0.0,0,41,2025-12-13,,0
6828,Mobile,Free-to-Play,12.0,22.8,63,0.0,0,0,2026-01-27,,0
6829,Console,Free-to-Play,4.4,25.4,25,0.0,0,28,2026-08-26,,0
6830,Mobile,Free-to-Play,5.0,12.8,48,0.0,0,27,2026-01-29,,0
6831,PC,Whale,1.9,11.1,13,255.14,0,31,2026-08-22,,0
6832,PC,Free-to-Play,10.5,34.6,37,0.0,1,16,2026-04-19,,0
6833,Mobile,Whale,7.9,30.0,77,226.61,0,18,2026-01-12,,0
6834,PC,Free-to-Play,4.5,26.0,26,0.0,0,22,2025-10-07,,0
6835,PC,Free-to-Play,8.8,36.0,67,0.0,0,11,2025-09-09,,0
6836,PC,Occasional Spender,7.7,32.9,61,49.83,0,9,2026-02-26,,0
6837,Mobile,Occasional Spender,6.1,43.1,47,22.35,1,13,2026-06-15,2026-06-28,1
6838,Mobile,Free-to-Play,3.9,27.0,57,0.0,1,44,2025-11-01,,0
6839,Console,Free-to-Play,6.0,28.0,43,0.0,0,18,2026-04-24,,0
6840,PC,Occasional Spender,6.6,25.3,27,23.68,0,9,2026-02-09,,0
6841,Console,Occasional Spender,5.2,8.7,24,7.69,1,49,2026-06-20,,0
6842,PC,Free-to-Play,7.1,33.9,14,0.0,1,29,2026-04-18,,0
6843,Console,Free-to-Play,7.3,5.2,19,0.0,1,40,2026-03-09,,0
6844,Mobile,Free-to-Play,9.0,16.4,20,0.0,0,27,2025-12-05,,0
6845,Mobile,Free-to-Play,8.7,24.6,74,0.0,1,25,2025-10-07,,0
6846,PC,Free-to-Play,8.9,25.2,61,0.0,0,18,2026-06-28,,0
6847,Mobile,Free-to-Play,4.0,14.9,29,0.0,0,37,2026-02-08,,0
6848,Mobile,Free-to-Play,5.0,3.2,34,0.0,0,36,2025-09-12,,0
6849,PC,Free-to-Play,3.8,32.4,13,0.0,0,21,2026-08-25,,0
6850,Console,Free-to-Play,7.8,30.9,97,0.0,1,5,2026-02-04,,0
6851,PC,Free-to-Play,7.8,24.7,46,0.0,0,30,2025-11-24,,0
6852,Mobile,Free-to-Play,4.8,36.2,86,0.0,0,0,2026-07-24,,0
6853,Console,Free-to-Play,6.8,17.6,53,0.0,1,21,2025-12-31,,0
6854,Mobile,Occasional Spender,6.6,38.4,65,51.18,0,39,2026-03-31,,0
6855,Mobile,Free-to-Play,4.5,4.9,31,0.0,0,26,2026-01-24,,0
6856,Console,Free-to-Play,7.9,6.6,22,0.0,1,33,2025-12-14,,0
6857,PC,Free-to-Play,9.0,17.9,45,0.0,1,16,2026-07-10,2026-07-16,1
6858,Console,Free-to-Play,5.8,16.5,17,0.0,0,56,2026-08-07,2026-09-01,1
6859,Console,Free-to-Play,5.9,28.2,60,0.0,0,15,2026-05-08,,0
6860,PC,Free-to-Play,8.0,11.6,4,0.0,0,41,2026-05-28,,0
6861,Mobile,Free-to-Play,3.9,3.7,0,0.0,1,48,2026-05-18,,0
6862,Mobile,Free-to-Play,5.0,25.1,52,0.0,0,18,2025-09-28,,0
6863,Console,Free-to-Play,7.7,24.8,61,0.0,1,12,2025-12-24,,0
6864,Console,Free-to-Play,4.8,1.9,24,0.0,0,28,2026-04-23,2026-05-01,1
6865,Mobile,Free-to-Play,6.0,25.5,54,0.0,0,20,2026-01-22,,0
6866,Mobile,Free-to-Play,4.9,39.1,81,0.0,0,10,2026-07-04,,0
6867,Mobile,Free-to-Play,7.3,24.4,60,0.0,0,32,2026-06-26,,0
6868,Mobile,Occasional Spender,2.5,39.9,45,5.63,0,29,2026-07-27,2026-08-11,1
6869,Console,Free-to-Play,0.0,0.0,16,0.0,1,44,2026-03-29,,0
6870,Mobile,Free-to-Play,5.2,16.2,67,0.0,0,28,2026-01-18,,0
6871,Mobile,Free-to-Play,0.0,8.0,12,0.0,1,51,2026-02-27,,0
6872,Console,Free-to-Play,2.0,18.1,42,0.0,0,44,2026-02-09,2026-03-10,1
6873,PC,Occasional Spender,0.0,0.0,54,36.32,1,32,2026-07-03,,0
6874,Mobile,Free-to-Play,0.0,13.8,26,0.0,0,49,2026-01-07,2026-01-09,1
6875,Mobile,Free-to-Play,5.8,26.0,27,0.0,1,12,2026-02-11,,0
6876,Mobile,Free-to-Play,4.9,3.2,25,0.0,0,3,2025-09-16,2025-09-25,1
6877,Mobile,Occasional Spender,3.1,6.9,10,8.01,1,58,2026-06-02,2026-06-22,1
6878,Mobile,Free-to-Play,7.9,8.6,40,0.0,0,28,2026-08-10,,0
6879,Mobile,Occasional Spender,7.3,18.1,47,28.67,0,27,2026-03-18,,0
6880,Mobile,Whale,6.1,0.0,57,369.48,0,24,2026-06-20,,0
6881,Mobile,Occasional Spender,11.1,35.2,62,6.85,0,4,2026-06-29,,0
6882,Mobile,Free-to-Play,6.5,51.6,56,0.0,1,6,2026-06-07,,0
6883,Console,Free-to-Play,6.5,22.9,19,0.0,0,33,2025-12-26,,0
6884,Mobile,Free-to-Play,8.9,2.3,60,0.0,0,19,2026-03-29,,0
6885,Mobile,Occasional Spender,4.5,23.8,37,22.02,1,24,2025-10-16,,0
6886,Console,Free-to-Play,2.1,13.3,5,0.0,0,26,2026-07-18,,0
6887,Mobile,Free-to-Play,3.6,0.0,15,0.0,0,51,2025-09-25,,0
6888,Mobile,Free-to-Play,0.0,8.4,0,0.0,0,52,2026-04-04,,0
6889,Console,Occasional Spender,6.3,42.7,54,26.3,0,8,2026-02-18,,0
6890,PC,Occasional Spender,3.6,13.1,35,5.08,0,34,2025-11-07,,0
6891,Mobile,Free-to-Play,11.8,23.6,58,0.0,0,3,2026-03-05,,0
6892,PC,Free-to-Play,5.0,0.0,22,0.0,0,28,2026-07-03,,0
6893,PC,Occasional Spender,5.7,4.9,9,10.94,0,37,2026-06-05,,0
6894,Mobile,Occasional Spender,4.0,22.1,31,22.37,1,29,2025-10-01,,0
6895,Mobile,Occasional Spender,0.4,5.6,4,49.16,0,30,2026-08-06,,0
6896,Mobile,Free-to-Play,10.4,27.1,53,0.0,0,17,2025-10-03,,0
